what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270539063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270563384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270565027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270566536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270578161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270581796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270583633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270610339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270618711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270621852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270731770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270780464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270781693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270831239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270834323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270835528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270862073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332270862946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270865173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270866825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270896563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270900230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270902524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270946438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270961386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332270968650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270971599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332270994809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271016765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271018466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271025546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271027453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271028403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271096975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332271106624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332271106815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332271107007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271126643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271128448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271165707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332271167044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271168726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271170627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271188724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332271192014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332271192348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271196615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271198532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271641598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271648369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271650846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271662215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271668322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271669263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271683728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332271687491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332271688360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272051439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272071320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272316886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332272340312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272343294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272370495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332272371321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332272373258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272374463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332272388080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332272390827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1332272390854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332273733160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332273736045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332273789560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332273815037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332273815481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332273817293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332273818490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332273822946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332273841210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332273845212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332274032663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332274037129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274065643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274087420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274088249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274112947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274121214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274122955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274186167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332274188990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332274192290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274194082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274196559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274217937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274221221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274226313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274444343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274474386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332274477758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332274478738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274492288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274492512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274496276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274497497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274586630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274606186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274608327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274629968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274641449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274641865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274642056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274642312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274698079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274699948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274721056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274725056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274726246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274744391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274751234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274754071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274775480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332274777410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274793045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274795634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274816691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274828039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332274836595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274842415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274842868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274849421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274862333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332274865988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332274869559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274871449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274873214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274899696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332274902727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332274907022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1332274913869
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1332274914300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332274954510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274956011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332274983972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332274995139
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332274997372
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1332275002880
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1332275003122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332275035922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332275045874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332275047808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332275053464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332275054291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332275055432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332275098635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332275107959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332275109100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332275129165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332275131049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332275131236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332276307254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332276309561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332276311211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276314216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276329905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332276347053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276348346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276397461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276398832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332276418033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276425102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276454953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276457059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276457280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276457456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276457632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276457856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276458160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276459248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276459488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332276459728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332276461044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332276466064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332277273159
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332277273295
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332277273313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332278562860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332279038398
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332280518536
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332280527051
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332280527070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332280599568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280600685
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332280762207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332280785258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1332280831720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332280838301
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332280838980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332280842131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280849819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280850091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280850378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280850603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280850874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280851146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332280851451
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332280861127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332281058887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332281063003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332281064231
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332281314441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332281331258
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332281335745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332281407982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332281515712
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332281516971
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332281517005
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1332281517878
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1332281517983
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1332281518060
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1332281518096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332281530722
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332281598774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332281603989
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332281605310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332281608326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332281610111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332281617543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332281621479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332281621687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332281623082
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332281628667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332281644011
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332281648130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332281674285
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332281676848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332281693923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332281746878
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332281747047
