what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332172821956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172823482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172837690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332172842146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332172844882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172845888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172852329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332172858060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332172861839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332172863600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172864471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172900812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332172956372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332172960230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332172977191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332172980789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173005588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173011444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173012945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173023627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173025923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173027087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173036098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173037986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173040041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173077134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173136717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173139008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173152072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332173216095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173217952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173227906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173232418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173234472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173245752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173248161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173249533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173269982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173271199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173272347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173283117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173290685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173291372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173300357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173302492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173303299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173311841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173321770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173323143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173354176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173360375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173361214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173370990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173373558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173374419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173382899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173398340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173399217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173413048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173441777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173443631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173454503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173458399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173470350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173486973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173488537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173494524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173497500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173498153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173508804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173543765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173606872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332173648139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173649981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173660652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173681914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173683753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173683913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173684105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173684265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173684457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173684729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173689804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1332173689830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332173692614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173694716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173715386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173717433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173738663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173761091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173767307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173773906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173777781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332173779744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173781300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173783042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173785476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173786619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173797539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173799792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173800835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173801674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173813232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173814839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173820087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173828614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173834422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173838848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173840358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173854886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332173857194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173859197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332173864522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173870157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173871684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173878428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332173879816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173882044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332173883962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332173886940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173888011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332173922217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174188778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174476827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332174532567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174534853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174613280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332174615883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332174617182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332174618400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174620038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174638982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332174674411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174689646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332174768363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332174791409
